dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_input_confidence,tda_input_entropy,tda_norm_entropy_scaled,tda_final_confidence,tda_final_entropy,tda_true_class_prob,tda_final_margin,tda_entropy_drop,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,tda_fallback_used,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_input_confidence,freetta_input_entropy,freetta_final_confidence,freetta_final_entropy,freetta_true_class_prob,freetta_final_margin,freetta_entropy_drop,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy
dtd,276,276,6,6,1,0.022736486047506332,3.8499770164489746,0.03537642955780029,6,1,0,0,0,0.8586430549621582,0.8059912919998169,0.20934036181933197,0.9829403758049011,0.13043799996376038,0.9829403758049011,5.398933410644531,0.6755532920360565,85,55,1,0,6,1,0,0,0,0.022736486047506332,3.8499770164489746,0.022997554391622543,3.8498897552490234,0.022997554391622543,0.03862142562866211,8.726119995117188e-05,0.0004528480058070272,0.0003819687117356807,0.09055713564157486,3.850144863128662
dtd,277,277,6,6,1,0.022873926907777786,3.849935531616211,0.035461992025375366,6,1,0,0,0,0.8916626572608948,0.6223512887954712,0.16164348829615036,0.9512696862220764,0.2915951609611511,0.9512696862220764,3.8461341857910156,0.33075612783432007,85,55,0,0,6,1,0,0,0,0.022873926907777786,3.849935531616211,0.0231662318110466,3.849837303161621,0.0231662318110466,0.03951859474182129,9.822845458984375e-05,0.00045288557885214686,0.0003844947787001729,0.09086300432682037,3.850144863128662
dtd,278,278,6,6,1,0.022695519030094147,3.8499956130981445,0.026377737522125244,6,1,0,0,0,0.8293823599815369,0.89935702085495,0.23359027078741007,0.9624946713447571,0.26712003350257874,0.9624946713447571,4.8834686279296875,0.6322369873523712,85,55,1,0,6,1,0,0,0,0.022695519030094147,3.8499956130981445,0.022952605038881302,3.849907875061035,0.022952605038881302,0.029881000518798828,8.7738037109375e-05,0.00045283118379302323,0.000379142293240875,0.09116683155298233,3.850144863128662
dtd,279,279,6,6,1,0.022523395717144012,3.8499789237976074,0.02988225221633911,6,1,0,0,0,0.732567310333252,1.4163628816604614,0.3678723592392609,0.9097881317138672,0.5591984987258911,0.9097881317138672,4.04405403137207,0.8571643829345703,85,55,1,0,6,1,0,0,0,0.022523395717144012,3.8499789237976074,0.0227452851831913,3.849884033203125,0.0227452851831913,0.03276824951171875,9.489059448242188e-05,0.0004528462886810303,0.00038099216180853546,0.09146837890148163,3.850144624710083
dtd,280,280,7,7,1,0.022322366014122963,3.8499646186828613,0.01933431625366211,7,1,0,0,0,0.4512334167957306,2.3142952919006348,0.6010926154812172,0.5360155701637268,1.900200605392456,0.5360155701637268,1.649068832397461,0.4140946865081787,86,56,0,0,7,1,0,0,0,0.022322366014122963,3.8499646186828613,0.022570645436644554,3.849849224090576,0.022570645436644554,0.02186131477355957,0.00011539459228515625,0.0004528592398855835,0.0003810467023868114,0.09176501631736755,3.850144624710083
dtd,281,281,7,7,1,0.022455714643001556,3.849952220916748,0.024597346782684326,7,1,0,0,0,0.6081461310386658,1.8436684608459473,0.47885656644100466,0.8836069107055664,0.6387090682983398,0.8836069107055664,3.1402969360351562,1.2049593925476074,87,57,1,0,7,1,0,0,0,0.022455714643001556,3.849952220916748,0.022727521136403084,3.8498387336730957,0.022727521136403084,0.027846097946166992,0.00011348724365234375,0.0004528704739641398,0.0003772009222302586,0.09205948561429977,3.850144863128662
dtd,282,282,7,7,1,0.022195719182491302,3.849979877471924,0.010897845029830933,7,1,0,0,0,0.3271270990371704,2.6225223541259766,0.6811485234906768,0.9485799074172974,0.34818047285079956,0.9485799074172974,4.449775695800781,2.274341881275177,88,58,0,0,7,1,0,0,0,0.022195719182491302,3.849979877471924,0.022415217012166977,3.849876642227173,0.022415217012166977,0.01319122314453125,0.00010323524475097656,0.00045284544466994703,0.0003842526930384338,0.09234698861837387,3.850144386291504
dtd,283,283,7,7,1,0.02213094010949135,3.8500025272369385,0.005750834941864014,7,1,0,0,0,0.2832084000110626,2.6844184398651123,0.6972248125429833,0.6956387162208557,1.3782267570495605,0.6956387162208557,1.7872886657714844,1.3061916828155518,88,58,0,0,7,1,0,0,0,0.02213094010949135,3.8500025272369385,0.022342776879668236,3.8499081134796143,0.022342776879668236,0.007519245147705078,9.441375732421875e-05,0.0004528248973656446,0.0003731038887053728,0.09266068786382675,3.850144386291504
dtd,284,284,7,7,1,0.022343330085277557,3.849987506866455,0.019242286682128906,7,1,0,0,0,0.516653835773468,2.1531388759613037,0.5592354108722944,0.9672014713287354,0.2331993579864502,0.9672014713287354,4.886104583740234,1.9199395179748535,88,58,0,0,7,1,0,0,0,0.022343330085277557,3.849987506866455,0.022593969479203224,3.8498806953430176,0.022593969479203224,0.02311420440673828,0.0001068115234375,0.0004528385179582983,0.00037845943006686866,0.09297167509794235,3.850144386291504
dtd,285,285,7,7,1,0.022628365084528923,3.8498919010162354,0.02482813596725464,7,1,0,0,0,0.6931858658790588,1.472151517868042,0.38236235857923473,0.9873718023300171,0.10126842558383942,0.9873718023300171,5.916572570800781,1.3708830922842026,88,58,1,0,7,1,0,0,0,0.022628365084528923,3.8498919010162354,0.022934773936867714,3.849743366241455,0.022934773936867714,0.02979254722595215,0.00014853477478027344,0.0004529251018539071,0.00038150386535562575,0.09326782077550888,3.850144386291504
dtd,286,286,7,7,1,0.021791638806462288,3.850037097930908,0.00015673041343688965,7,1,0,0,0,0.09986265003681183,3.2051620483398438,0.8324777073264044,0.38649389147758484,2.477827310562134,0.38649389147758484,1.1507606506347656,0.72733473777771,88,58,0,0,32,0,1,0,1,0.021791638806462288,3.850037097930908,0.021955255419015884,3.849961757659912,0.021935710683465004,0.0008907318115234375,7.534027099609375e-05,0.0004527936107479036,0.0003766048757825047,0.09357675164937973,3.850144386291504
dtd,287,287,7,31,0,0.022061536088585854,3.849945068359375,0.001579880714416504,7,1,1,1,0,0.1607731580734253,2.796933174133301,0.7264482984732927,0.5567448139190674,1.6267462968826294,0.5567448139190674,1.1917648315429688,1.1701868772506714,88,58,0,0,31,0,0,0,0,0.022061536088585854,3.849945068359375,0.022235505282878876,3.849820137023926,0.022211870178580284,0.00030612945556640625,0.00012493133544921875,0.0004528769350145012,0.00037589739076793194,0.09388282150030136,3.850144624710083
dtd,288,288,7,7,1,0.022163566201925278,3.8499934673309326,0.008404791355133057,7,1,0,0,0,0.3157213628292084,2.6556544303894043,0.6897539276701716,0.47078484296798706,1.7365801334381104,0.47078484296798706,0.6694602966308594,0.919074296951294,88,58,0,0,7,1,0,0,0,0.022163566201925278,3.8499934673309326,0.022382641211152077,3.8498966693878174,0.022382641211152077,0.015603065490722656,9.679794311523438e-05,0.00045283313374966383,0.0003740800020750612,0.0941968634724617,3.850144386291504
dtd,289,289,7,31,0,0.021945113316178322,3.8499810695648193,0.004002034664154053,1,0,1,0,0,0.14453373849391937,3.0958070755004883,0.8040749071867981,0.1991785317659378,2.479464054107666,0.16341908276081085,0.09322357177734375,0.6163430213928223,88,58,0,0,31,0,0,0,0,0.021945113316178322,3.8499810695648193,0.022098731249570847,3.8498787879943848,0.021749626845121384,0.002412557601928711,0.00010228157043457031,0.00045284433872438967,0.0003727439616341144,0.09450019150972366,3.850144386291504
dtd,290,290,7,7,1,0.022515252232551575,3.849942207336426,0.02219986915588379,7,1,0,0,0,0.6366530656814575,1.6822494268417358,0.43693115196273463,0.9810099005699158,0.143824502825737,0.9810099005699158,5.570955276489258,1.5384249240159988,88,58,1,0,7,1,0,0,0,0.022515252232551575,3.849942207336426,0.022799119353294373,3.8498218059539795,0.022799119353294373,0.029590845108032227,0.00012040138244628906,0.00045287952525541186,0.00037783628795295954,0.0948006808757782,3.850144147872925
dtd,291,291,7,7,1,0.02239498496055603,3.8499555587768555,0.01848006248474121,7,1,0,0,0,0.5182340741157532,2.0865232944488525,0.541933325756684,0.9590715169906616,0.2753489315509796,0.9590715169906616,4.706571578979492,1.811174362897873,88,58,0,0,7,1,0,0,0,0.02239498496055603,3.8499555587768555,0.022656386718153954,3.849839687347412,0.022656386718153954,0.025268077850341797,0.00011587142944335938,0.0004528674471657723,0.00037758785765618086,0.0951109305024147,3.850144147872925
dtd,292,292,7,7,1,0.022402949631214142,3.849904775619507,0.0075865089893341064,7,1,0,0,0,0.4194544851779938,2.1444830894470215,0.5569872408254013,0.8937901258468628,0.5611189603805542,0.8937901258468628,2.9528026580810547,1.5833641290664673,88,58,0,0,7,1,0,0,0,0.022402949631214142,3.849904775619507,0.022664444521069527,3.8497610092163086,0.022664444521069527,0.009815692901611328,0.0001437664031982422,0.00045291343121789396,0.0003780591068789363,0.09540760517120361,3.850144386291504
dtd,293,293,7,7,1,0.022315293550491333,3.849959373474121,0.010902106761932373,7,1,0,0,0,0.4073670506477356,2.316657066345215,0.6017060398713707,0.9527677893638611,0.3114001750946045,0.9527677893638611,4.515911102294922,2.0052568912506104,88,58,0,0,7,1,0,0,0,0.022315293550491333,3.849959373474121,0.02255653589963913,3.849843978881836,0.02255653589963913,0.013189315795898438,0.00011539459228515625,0.00045286398380994797,0.00037841900484636426,0.09570392221212387,3.850144147872925
dtd,294,294,7,7,1,0.022077344357967377,3.849977970123291,0.005600720643997192,7,1,0,0,0,0.2173890620470047,2.8387672901153564,0.737313886058422,0.27697890996932983,2.323514461517334,0.27697890996932983,0.33516502380371094,0.5152528285980225,88,58,0,0,7,1,0,0,0,0.022077344357967377,3.849977970123291,0.022275801748037338,3.8498778343200684,0.022275801748037338,0.005988597869873047,0.00010013580322265625,0.000452847161795944,0.0003776276425924152,0.09599817544221878,3.850144147872925
dtd,295,295,7,37,0,0.022042741999030113,3.8499488830566406,0.002035081386566162,37,0,0,0,0,0.16913224756717682,2.8454113006591797,0.7390395369246049,0.5800819993019104,1.6434634923934937,0.05474720522761345,1.2748146057128906,1.201947808265686,88,58,0,0,37,0,0,0,0,0.022042741999030113,3.8499488830566406,0.02216963842511177,3.849830150604248,0.022037599235773087,0.0008573532104492188,0.00011873245239257812,0.0004528735007625073,0.0003786377783399075,0.09628485143184662,3.850144147872925
dtd,296,296,7,7,1,0.02199513465166092,3.850013256072998,1.990795135498047e-05,7,1,0,0,0,0.18179713189601898,2.888512134552002,0.7502341295354645,0.30783867835998535,2.5455527305603027,0.30783867835998535,0.6700897216796875,0.3429594039916992,88,58,0,0,7,1,0,0,0,0.02199513465166092,3.850013256072998,0.0221775621175766,3.849925994873047,0.0221775621175766,0.0013995170593261719,8.726119995117188e-05,0.0004528152057901025,0.00037853780668228865,0.09655655920505524,3.850144386291504
dtd,297,297,7,7,1,0.02271312288939953,3.849942445755005,0.037015825510025024,7,1,0,0,0,0.840446412563324,0.9245563745498657,0.24013530653713647,0.9930598735809326,0.05985210835933685,0.9930598735809326,6.674793243408203,0.8647042661905289,88,58,1,0,7,1,0,0,0,0.02271312288939953,3.849942445755005,0.023033209145069122,3.849821090698242,0.023033209145069122,0.04326152801513672,0.00012135505676269531,0.00045287932152859867,0.0003770401526708156,0.09685875475406647,3.850144147872925
dtd,298,298,7,7,1,0.022849474102258682,3.84991717338562,0.028947770595550537,7,1,0,0,0,0.8862792253494263,0.6413499712944031,0.16657802184247297,0.9818686842918396,0.12608177959918976,0.9818686842918396,4.558881759643555,0.5152681916952133,88,58,0,0,7,1,0,0,0,0.022849474102258682,3.84991717338562,0.023201357573270798,3.849782943725586,0.023201357573270798,0.035299062728881836,0.0001342296600341797,0.00045290219713933766,0.00037697976222261786,0.09715274721384048,3.850144147872925
dtd,299,299,7,7,1,0.022690223529934883,3.8499114513397217,0.025461554527282715,7,1,0,0,0,0.7894705533981323,1.0935912132263184,0.2840387762642127,0.9662972688674927,0.2198849320411682,0.9662972688674927,4.487964630126953,0.8737062811851501,88,58,1,0,7,1,0,0,0,0.022690223529934883,3.8499114513397217,0.023010434582829475,3.849771499633789,0.023010434582829475,0.030873537063598633,0.0001399517059326172,0.0004529074067249894,0.00037475142744369805,0.09747385233640671,3.850144386291504
dtd,300,300,7,17,0,0.02185874991118908,3.8500213623046875,0.002488374710083008,17,0,0,0,0,0.1273791790008545,3.2234482765197754,0.8372271948971691,0.4579261541366577,2.2324185371398926,0.07433295994997025,1.4588851928710938,0.9910297393798828,89,58,0,0,17,0,0,0,0,0.02185874991118908,3.8500213623046875,0.022016333416104317,3.8499341011047363,0.02178960107266903,0.0023987293243408203,8.726119995117188e-05,0.0004528078716248274,0.00037425121990963817,0.0977834016084671,3.850144386291504
dtd,301,301,7,7,1,0.022662434726953506,3.849946975708008,0.027530580759048462,7,1,0,0,0,0.8052544593811035,1.053673267364502,0.2736708761234267,0.9882727265357971,0.09954500943422318,0.9882727265357971,6.331756591796875,0.9541282579302788,89,58,1,0,7,1,0,0,0,0.022662434726953506,3.849946975708008,0.022977471351623535,3.849823474884033,0.022977471351623535,0.034098148345947266,0.00012350082397460938,0.00045287521788850427,0.00037801280268467963,0.09806182235479355,3.850144386291504
dtd,302,302,7,7,1,0.022744061425328255,3.8499979972839355,0.03889790177345276,7,1,0,0,0,0.9055970311164856,0.6199212074279785,0.16101232252826828,0.9909780025482178,0.07684623450040817,0.9909780025482178,6.107452392578125,0.5430749729275703,89,58,0,0,7,1,0,0,0,0.022744061425328255,3.8499979972839355,0.02307502180337906,3.849905014038086,0.02307502180337906,0.04678750038146973,9.298324584960938e-05,0.000452829001005739,0.00037372420774772763,0.09837667644023895,3.850144386291504
dtd,303,303,7,7,1,0.022291773930191994,3.8500306606292725,0.017101645469665527,7,1,0,0,0,0.5223572254180908,2.1591320037841797,0.5607920077726871,0.7096346020698547,1.240447759628296,0.7096346020698547,1.9873428344726562,0.9186842441558838,89,58,0,0,7,1,0,0,0,0.022291773930191994,3.8500306606292725,0.02253580465912819,3.8499581813812256,0.02253580465912819,0.019658803939819336,7.2479248046875e-05,0.0004527994606178254,0.0003735591017175466,0.09869410842657089,3.850144386291504
dtd,304,304,7,7,1,0.02245156839489937,3.8499865531921387,0.02052256464958191,7,1,0,0,0,0.6446073651313782,1.7002836465835571,0.441615185305719,0.8931732177734375,0.6493211984634399,0.8931732177734375,3.702991485595703,1.0509624481201172,89,58,1,0,7,1,0,0,0,0.02245156839489937,3.8499865531921387,0.022718923166394234,3.849891185760498,0.022718923166394234,0.02561211585998535,9.5367431640625e-05,0.00045283936196938157,0.000375096860807389,0.09898331761360168,3.850144386291504
dtd,305,305,7,7,1,0.02253701537847519,3.849968671798706,0.03540533781051636,7,1,0,0,0,0.7625377178192139,1.3190611600875854,0.3426001536932556,0.9276379942893982,0.47299638390541077,0.9276379942893982,4.452053070068359,0.8460647761821747,89,58,1,0,7,1,0,0,0,0.02253701537847519,3.849968671798706,0.022827167063951492,3.849857807159424,0.022827167063951492,0.04069185256958008,0.00011086463928222656,0.00045285557280294597,0.00037685377174057066,0.09929818660020828,3.850144386291504
dtd,306,306,7,7,1,0.022906005382537842,3.849911689758301,0.03873768448829651,7,1,0,0,0,0.9137310981750488,0.5408945679664612,0.14048670958126921,0.9953197836875916,0.04279637709259987,0.9953197836875916,7.060625076293945,0.4980981908738613,89,58,0,0,7,1,0,0,0,0.022906005382537842,3.849911689758301,0.02326851524412632,3.849774122238159,0.02326851524412632,0.04745745658874512,0.00013756752014160156,0.00045290717389434576,0.00037972498103044927,0.09959271550178528,3.850144147872925
dtd,307,307,7,37,0,0.021833447739481926,3.8500008583068848,0.0002549886703491211,37,0,0,0,0,0.10142699629068375,3.173945665359497,0.8243698667421936,0.20803095400333405,2.657681941986084,0.04367607459425926,0.5156898498535156,0.5162637233734131,89,58,0,0,32,0,1,0,0,0.021833447739481926,3.8500008583068848,0.021980449557304382,3.849912643432617,0.021692782640457153,0.0026628971099853516,8.821487426757812e-05,0.0004528264107648283,0.0003729875315912068,0.09989926964044571,3.850144147872925
dtd,308,308,7,37,0,0.022033272311091423,3.850006341934204,0.001302570104598999,37,0,0,0,0,0.2102164328098297,2.8685646057128906,0.745053151842492,0.6576119065284729,1.375332236289978,0.048527076840400696,1.4473514556884766,1.4932323694229126,89,58,0,0,34,0,1,0,0,0.022033272311091423,3.850006341934204,0.022201985120773315,3.849911689758301,0.021975122392177582,0.002028942108154297,9.465217590332031e-05,0.0004528214340098202,0.0003742279077414423,0.10020183026790619,3.8501439094543457
dtd,309,309,7,35,0,0.022086812183260918,3.8499929904937744,0.0057308971881866455,35,0,0,0,0,0.24347901344299316,2.7640111446380615,0.7178974498043699,0.29566529393196106,2.1768574714660645,0.29310768842697144,0.008687973022460938,0.5871536731719971,89,58,0,0,35,0,0,0,0,0.022086812183260918,3.8499929904937744,0.022254936397075653,3.8498988151550293,0.022135164588689804,0.005396366119384766,9.417533874511719e-05,0.0004528335412032902,0.00037444429472088814,0.1005096510052681,3.8501439094543457
dtd,310,310,7,4,0,0.021987101063132286,3.8499841690063477,0.0024017393589019775,32,0,1,0,0,0.15494412183761597,2.9468557834625244,0.7653877430968274,0.21316181123256683,2.5016894340515137,0.15384483337402344,0.3076133728027344,0.44516634941101074,90,58,0,0,4,0,0,0,0,0.021987101063132286,3.8499841690063477,0.022155914455652237,3.8498804569244385,0.022035405039787292,0.0014259815216064453,0.00010371208190917969,0.0004528415447566658,0.0003767844755202532,0.10078632831573486,3.8501436710357666
dtd,311,311,7,7,1,0.022594230249524117,3.8499197959899902,0.018122613430023193,7,1,0,0,0,0.6694472432136536,1.4689451456069946,0.38152956654299613,0.8209407329559326,0.8751929402351379,0.8209407329559326,2.721599578857422,0.5937522053718567,90,58,1,0,7,1,0,0,0,0.022594230249524117,3.8499197959899902,0.022889111191034317,3.8497862815856934,0.022889111191034317,0.024309873580932617,0.000133514404296875,0.00045289983972907066,0.000373457238310948,0.10108213871717453,3.8501439094543457
dtd,312,312,7,32,0,0.021920720115303993,3.8500285148620605,0.001326531171798706,32,0,0,0,0,0.16669760644435883,3.0909347534179688,0.8028094175000247,0.546464204788208,2.008408546447754,0.01659942790865898,1.5338268280029297,1.0825262069702148,90,58,0,0,32,0,0,0,0,0.021920720115303993,3.8500285148620605,0.022115685045719147,3.8499555587768555,0.021466124802827835,0.0030612945556640625,7.295608520507812e-05,0.0004528013523668051,0.00037612218875437975,0.10139115899801254,3.8501439094543457
